"","id","sample","hexaco2","hexaco3","hexaco4","hexaco6","hexaco7","hexaco8","hexaco12","hexaco16","hexaco20","hexaco33","hexaco35","hexaco37","hexaco41","hexaco46","hexaco47","hexaco48","hexaco52","hexaco53","hexaco57","hexaco62","hexaco65","hexaco68","hexaco69","hexaco71","hexaco73","hexaco78","hexaco80","hexaco81","hexaco82","hexaco89","hexaco94","hexaco97","hexaco99","hexaco111","hexaco112","hexaco120","hexaco121","hexaco127","hexaco130","hexaco131","hexaco134","hexaco135","hexaco138","hexaco139","hexaco146","hexaco154","hexaco157","hexaco160","hexaco162","hexaco164","hexaco165","hexaco170","hexaco171","hexaco173","hexaco175","hexaco180","hexaco186","hexaco187","hexaco191","hexaco192"
"1652",218266,"applicant",3,4,4,2,2,2,3,2,3,2,4,3,2,2,3,3,4,4,3,3,4,4,4,2,4,3,4,4,2,2,4,2,2,4,4,4,4,4,4,2,4,4,5,2,3,4,2,3,4,2,2,3,2,2,1,2,2,2,2,3
"1653",215564,"applicant",3,4,4,2,2,4,4,3,4,2,4,4,2,2,2,2,4,4,4,4,2,4,4,1,4,4,1,4,3,2,4,3,2,5,4,4,3,5,3,2,2,4,4,2,4,3,2,3,3,2,2,3,1,2,1,2,3,2,1,2
"1654",100368,"research",3,4,4,2,4,4,4,2,4,2,3,4,3,2,4,2,3,2,3,3,2,3,4,3,2,4,3,4,3,2,3,3,2,5,3,4,3,3,3,4,3,3,5,3,4,3,2,3,4,2,2,3,2,4,3,2,2,3,3,1
"1655",101014,"research",3,4,4,2,4,4,4,3,3,3,3,4,2,3,3,3,3,4,3,3,3,4,4,2,3,4,3,3,3,3,3,3,2,4,4,4,4,3,3,3,3,3,4,2,3,3,3,3,4,3,3,3,2,4,4,3,2,2,3,2
"1656",215636,"applicant",3,4,4,3,1,2,4,3,3,2,4,4,2,1,2,2,4,4,3,3,4,3,4,2,4,3,3,4,2,2,4,2,1,3,4,4,5,5,4,2,4,4,5,1,3,4,3,2,4,3,2,3,2,3,1,2,2,2,2,2
"1657",101560,"research",3,4,4,3,2,4,4,2,2,2,4,4,2,2,2,1,3,4,3,3,3,4,4,1,3,4,4,4,2,3,4,2,2,4,3,4,4,4,4,2,4,4,4,4,3,4,4,2,5,3,2,4,2,2,3,2,2,3,3,3
"1658",100037,"research",3,4,4,4,2,5,3,4,3,2,4,2,3,2,2,2,4,4,4,4,3,4,4,2,4,2,2,4,2,4,4,2,2,4,3,3,4,4,3,2,3,4,4,2,4,2,4,4,2,2,2,2,2,2,2,2,4,3,3,3
"1659",217435,"applicant",3,4,4,1,2,2,4,2,3,1,5,3,2,1,2,2,3,5,4,2,3,4,5,1,3,4,3,3,1,3,4,4,1,4,3,4,3,5,2,2,3,3,4,2,3,2,3,2,4,3,1,3,1,2,1,1,2,2,2,2
"1660",100817,"research",3,4,4,1,2,3,5,4,2,1,4,3,2,4,2,1,4,4,4,3,4,4,5,2,2,5,4,3,3,4,3,2,3,5,4,4,5,5,3,2,4,4,5,2,4,3,2,3,4,4,3,5,3,2,1,4,4,2,4,3
"1661",218162,"applicant",3,4,4,2,1,2,3,2,3,2,5,4,2,1,2,2,4,4,2,3,4,4,5,1,5,2,4,3,3,4,5,1,1,3,3,4,5,5,3,1,2,3,4,2,4,2,1,2,3,2,1,2,1,1,1,2,4,1,2,3
"1662",100809,"research",3,4,4,2,1,2,3,2,2,2,5,4,4,1,1,2,4,5,4,2,2,3,5,1,5,4,2,4,2,2,4,2,2,5,4,4,5,1,4,1,4,4,3,1,3,2,2,2,4,2,2,4,1,1,1,2,4,2,1,2
"1663",214760,"applicant",3,4,4,2,1,3,4,2,2,2,4,3,2,2,2,3,3,4,4,3,3,4,4,2,4,4,3,4,3,3,4,2,2,4,4,4,4,5,4,2,4,3,4,2,3,3,3,2,4,2,2,3,2,2,2,2,2,3,2,2
"1664",215309,"applicant",3,4,4,2,1,3,4,2,3,2,4,3,2,2,2,2,4,4,3,3,3,4,4,1,4,4,3,4,3,3,3,2,2,4,3,4,4,5,2,2,4,3,4,2,3,3,3,3,3,3,2,3,2,2,1,2,3,2,2,2
"1665",101119,"research",3,4,4,2,1,4,2,4,2,1,4,3,1,1,2,2,2,4,2,2,4,3,4,1,4,2,3,4,2,4,4,2,2,3,3,3,4,5,4,2,4,3,5,2,5,2,2,3,4,2,2,3,1,2,1,2,3,3,2,2
"1666",214168,"applicant",3,4,4,2,1,4,4,2,2,2,4,4,1,2,2,4,3,5,2,4,4,4,4,1,4,2,2,2,2,2,3,2,2,4,3,2,4,5,4,1,2,4,3,2,4,4,2,2,2,2,1,4,1,1,1,2,4,2,2,2
"1667",214746,"applicant",3,4,4,2,1,4,3,2,3,2,4,4,2,2,2,3,4,4,3,4,4,3,5,1,3,4,2,2,2,4,4,2,2,4,4,3,4,5,4,2,3,4,4,2,2,4,2,2,4,4,2,4,2,2,2,2,2,2,2,3
"1668",216332,"applicant",3,4,4,2,2,3,4,3,3,2,4,3,3,2,2,2,4,4,4,3,3,3,4,2,4,4,3,3,2,3,3,2,3,3,3,3,3,4,3,2,3,3,4,2,3,3,3,2,3,2,3,3,2,2,2,2,2,3,2,2
"1669",217536,"applicant",3,4,4,2,2,3,4,3,4,2,4,3,1,2,2,3,3,4,4,4,4,4,4,2,3,4,3,3,2,3,3,2,2,4,3,4,4,5,3,2,3,3,4,3,3,3,3,3,4,2,2,3,2,2,1,2,2,3,3,2
"1670",100554,"research",3,4,4,2,2,4,5,4,4,1,5,4,2,5,2,3,4,5,4,2,4,4,4,2,5,3,2,4,2,4,1,1,1,4,4,4,4,5,4,4,4,2,5,1,2,1,4,4,5,2,1,4,2,2,1,2,1,1,2,2
"1671",100787,"research",3,4,4,3,2,4,4,3,3,2,5,3,2,1,2,2,4,5,2,2,4,3,4,1,5,4,2,3,2,4,4,2,2,3,4,4,4,5,4,2,5,3,4,2,4,4,4,3,4,3,4,4,2,2,1,2,2,2,2,4
"1672",215379,"applicant",3,4,4,4,1,3,4,2,3,2,3,4,4,1,1,3,3,5,3,3,3,4,4,1,4,2,2,3,2,1,4,1,2,4,4,4,4,5,5,2,3,3,4,2,3,3,1,2,3,2,3,3,2,2,1,2,4,1,2,2
"1673",101687,"research",3,4,4,4,2,4,3,2,4,4,4,4,3,2,2,4,4,4,3,4,4,4,4,2,2,4,4,3,2,3,4,4,2,3,4,4,4,4,3,4,4,4,3,3,2,4,2,3,4,3,2,4,2,2,2,2,2,3,3,4
"1674",100107,"research",3,4,4,4,3,4,4,3,4,3,4,4,3,4,4,3,4,3,3,3,3,4,4,3,5,3,3,3,2,3,3,3,3,3,4,4,4,5,4,3,4,4,4,3,3,4,4,3,4,2,3,3,2,3,3,1,3,2,3,3
"1675",101535,"research",3,4,4,5,1,4,4,2,2,2,5,4,2,1,4,3,4,4,4,1,3,3,4,1,5,1,4,3,1,3,4,1,1,3,3,3,2,5,4,2,5,4,4,2,2,4,1,2,4,2,2,4,1,2,1,1,1,1,3,3
"1676",100189,"research",3,4,4,5,3,5,3,3,2,3,4,3,3,2,4,3,3,4,4,4,3,5,4,3,4,2,2,4,3,3,2,4,2,4,4,4,4,4,4,3,4,3,4,3,3,3,3,4,3,3,2,3,4,3,3,4,4,4,4,5
"1677",100180,"research",3,4,4,2,2,4,4,2,3,4,4,3,1,1,3,3,3,5,3,3,3,4,4,2,4,4,2,3,3,5,4,2,4,3,4,3,4,5,3,1,4,3,4,3,4,4,4,3,4,2,3,3,4,1,2,2,3,3,2,3
"1678",101162,"research",3,4,4,5,1,4,4,5,4,1,4,4,5,3,1,4,4,5,5,3,2,4,3,2,3,1,3,5,3,3,1,1,1,5,5,3,4,4,1,2,4,3,3,4,4,1,5,4,3,1,3,2,4,2,1,1,5,3,4,3
"1679",213002,"applicant",3,4,5,2,1,4,5,1,3,1,5,4,1,1,2,2,5,5,5,2,5,4,5,1,5,4,4,5,2,3,5,2,2,3,4,4,4,5,5,1,4,5,4,2,4,4,3,1,4,2,1,3,1,2,1,2,4,1,3,1
"1680",101863,"research",3,4,5,2,2,2,5,4,5,1,2,2,1,1,4,2,4,2,4,4,2,5,4,2,2,5,2,4,4,2,5,2,1,5,3,3,4,5,4,1,2,3,3,2,4,2,2,3,4,1,2,2,1,1,1,2,5,2,3,2
"1681",100639,"research",3,4,5,1,2,4,4,2,2,2,4,4,2,1,2,2,4,4,2,2,4,2,4,2,4,4,2,4,2,2,4,2,2,4,4,4,4,4,4,2,2,2,5,4,2,2,2,2,4,2,4,2,2,4,2,2,2,2,2,2
"1682",100858,"research",3,4,5,2,2,3,3,3,4,2,5,3,3,2,2,2,4,4,4,4,3,4,4,2,3,5,2,4,3,4,4,2,2,4,3,4,4,4,3,2,4,3,4,2,4,2,4,3,3,2,2,4,1,2,2,3,3,3,2,2
"1683",101388,"research",3,5,2,2,1,3,5,3,4,2,4,2,1,3,2,2,3,4,4,2,5,4,5,1,3,4,4,3,4,4,3,2,1,5,3,4,4,5,4,1,4,4,4,3,3,2,3,2,4,4,2,4,1,3,1,2,2,2,2,4
"1684",101346,"research",3,5,2,2,2,4,5,4,3,1,5,3,1,3,2,1,2,4,4,2,4,4,5,2,2,4,5,4,4,3,4,2,1,2,4,5,4,5,4,1,4,4,5,3,2,5,3,4,5,5,2,5,1,3,1,1,1,1,2,1
"1685",100301,"research",3,5,2,1,4,5,4,2,4,4,4,3,1,2,2,2,2,5,3,3,3,4,5,1,3,4,3,2,2,3,4,2,2,4,4,4,4,4,4,2,3,3,5,2,3,2,3,3,5,1,2,2,1,1,4,2,1,1,2,2
"1686",100150,"research",3,5,3,2,2,2,5,3,4,2,5,3,2,2,3,2,2,5,4,3,3,5,5,1,2,4,5,4,3,4,3,2,1,4,3,4,4,5,2,1,4,4,5,3,2,3,4,3,4,4,1,4,1,1,2,2,2,3,2,2
"1687",217471,"applicant",3,5,3,3,1,3,4,1,2,2,5,4,1,1,1,2,3,5,3,3,5,4,4,1,5,2,3,2,2,5,3,1,2,3,4,3,5,5,3,2,3,4,3,1,3,3,2,1,4,2,3,3,1,1,1,3,4,1,1,3
"1688",217371,"applicant",3,5,4,2,1,4,4,2,3,1,4,3,2,1,1,2,5,4,3,2,4,4,5,1,5,4,3,4,2,3,4,3,1,3,4,4,4,5,3,1,4,3,4,2,4,3,2,2,4,2,2,4,1,2,1,2,3,1,2,2
"1689",216268,"applicant",3,5,4,1,1,2,3,2,3,2,3,4,2,2,2,2,3,5,4,2,4,2,4,2,5,4,3,3,2,2,3,2,2,4,4,3,4,4,3,1,4,3,5,1,3,2,1,3,4,2,2,2,1,2,1,2,2,2,2,1
"1690",216240,"applicant",3,5,4,2,1,3,4,2,3,2,4,2,4,2,2,2,4,4,4,3,2,3,4,2,3,4,3,4,2,3,3,2,2,4,3,4,4,5,4,2,4,4,4,1,4,3,2,2,4,2,2,3,2,2,1,2,2,2,2,2
"1691",100416,"research",3,5,4,2,2,2,4,1,1,1,4,3,2,1,1,1,4,5,5,2,4,5,4,1,5,2,5,4,1,1,4,3,1,4,5,3,5,5,5,2,3,4,3,1,4,3,1,2,2,2,2,2,1,2,2,2,4,1,2,2
"1692",216562,"applicant",3,5,4,2,2,4,3,2,3,2,4,4,4,2,3,2,3,3,4,4,2,4,4,2,4,2,4,4,2,2,4,2,2,5,3,4,4,4,4,2,4,4,2,2,4,4,2,3,3,3,2,4,2,2,2,2,4,2,3,2
"1693",100907,"research",3,5,4,3,2,4,4,3,2,2,5,4,2,2,2,2,3,4,4,3,3,3,4,1,3,4,3,5,5,4,4,2,2,3,2,5,4,4,2,2,4,3,5,3,3,1,1,3,4,4,1,4,1,2,1,2,1,3,2,1
"1694",216321,"applicant",3,5,4,2,1,4,4,2,2,1,4,4,4,2,2,2,3,3,2,4,3,4,2,1,4,2,2,4,2,2,3,2,2,2,4,4,4,5,4,2,4,2,3,2,2,2,2,2,5,3,2,4,1,4,1,2,3,3,3,3
"1695",215035,"applicant",3,5,4,2,1,4,3,2,2,2,4,4,2,1,2,3,3,4,3,2,3,4,5,2,4,4,3,3,2,4,3,2,2,4,4,3,4,4,4,2,4,4,2,2,2,4,2,2,3,3,2,4,2,2,2,4,4,2,2,3
"1696",214766,"applicant",3,5,4,2,1,4,5,4,4,2,5,3,1,1,2,2,3,5,4,3,4,4,5,1,4,4,3,3,2,3,4,2,1,2,4,4,4,5,3,2,3,4,4,1,3,3,3,2,3,3,3,3,1,2,2,2,3,2,2,3
"1697",218829,"applicant",3,5,4,3,1,2,5,4,3,2,4,4,2,1,1,2,4,5,3,3,4,4,4,1,5,4,4,4,1,2,4,2,2,2,4,5,5,1,3,1,4,4,4,2,2,4,2,2,4,2,3,4,1,2,1,2,2,2,2,2
"1698",216058,"applicant",3,5,4,3,1,2,2,2,2,2,4,5,1,2,2,3,3,4,3,2,4,2,5,1,4,2,4,3,2,2,3,3,2,2,4,3,4,5,2,2,4,3,2,2,3,2,1,2,2,2,2,3,1,2,1,3,4,1,2,4
"1699",216184,"applicant",3,5,4,1,1,2,5,1,3,2,3,4,2,1,2,2,4,5,4,2,3,4,5,1,4,5,3,4,2,3,4,1,1,4,3,3,4,5,3,1,3,2,5,2,2,3,2,2,4,2,2,3,1,1,1,1,3,2,2,3
"1700",217942,"applicant",3,5,4,1,1,4,4,3,3,2,4,4,4,2,3,4,4,5,5,4,4,4,5,2,4,4,1,4,3,3,4,2,5,5,4,3,5,5,4,2,3,4,4,2,3,2,3,4,4,2,2,2,2,1,1,1,2,2,2,4
"1701",217559,"applicant",3,5,4,1,1,4,5,2,3,2,4,3,1,3,3,3,4,5,3,4,4,5,4,1,4,4,1,4,3,4,3,2,2,3,4,4,4,4,3,2,4,4,4,2,4,2,3,2,4,1,2,2,2,1,2,2,2,3,2,2
"1702",100309,"research",3,5,4,2,3,4,4,4,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1703",100327,"research",3,5,4,3,1,4,5,3,4,3,5,4,2,2,2,2,3,3,3,3,4,4,5,1,4,4,3,3,4,4,4,2,2,5,4,4,5,5,4,2,4,3,5,4,4,4,4,3,5,3,1,4,1,3,1,3,1,3,3,1
"1704",218434,"applicant",3,5,4,4,1,4,4,1,4,1,5,5,2,1,2,1,5,5,5,2,4,4,5,1,4,2,4,5,2,4,4,2,1,5,4,4,4,5,4,1,5,5,3,4,4,2,2,2,5,5,1,4,1,1,1,3,2,2,2,2
"1705",214951,"applicant",3,5,4,4,2,4,2,4,2,3,4,4,2,1,2,2,4,4,4,2,4,4,5,2,5,2,2,3,2,4,3,2,2,4,4,4,5,5,4,2,3,4,2,1,4,3,1,2,3,2,2,2,1,1,1,4,4,1,3,5
"1706",218066,"applicant",3,5,5,1,1,4,5,1,3,2,4,5,2,1,1,2,4,4,4,3,4,4,4,1,5,5,3,4,1,4,4,1,1,5,3,4,5,5,5,1,5,3,5,1,2,3,1,1,3,2,2,4,1,1,1,1,4,1,2,1
"1707",101212,"research",3,5,5,2,1,1,4,1,2,2,4,4,2,2,1,2,4,5,3,2,3,4,4,1,5,2,2,4,2,2,4,2,1,4,3,3,2,5,3,2,4,4,5,3,2,4,3,4,4,1,2,4,1,1,1,1,2,2,2,4
"1708",218363,"applicant",3,5,5,2,1,2,5,2,3,2,4,4,2,2,2,3,4,4,4,4,3,4,5,2,4,4,4,3,2,2,3,2,2,4,4,3,4,5,3,2,3,4,4,2,2,4,2,2,4,2,2,4,2,2,1,2,2,2,2,2
"1709",100239,"research",4,1,1,2,5,5,3,2,5,5,1,1,1,3,5,1,1,5,1,4,3,5,1,1,5,3,1,1,3,5,3,2,5,2,3,4,4,2,2,3,2,1,4,2,4,4,4,2,2,1,5,1,5,1,5,3,3,1,3,4
"1710",101553,"research",4,2,2,2,2,2,4,4,3,3,4,3,4,2,2,2,2,2,2,3,3,4,2,3,4,3,2,3,3,4,4,2,3,3,3,4,2,2,3,3,4,3,4,3,2,3,3,3,4,4,3,3,4,4,2,2,2,3,4,2
"1711",213976,"applicant",4,2,2,1,1,4,5,4,3,3,5,4,2,2,1,2,4,4,4,2,4,4,4,2,2,2,4,3,2,2,3,2,2,4,3,3,4,5,4,2,4,4,4,2,4,4,3,2,4,2,2,4,2,2,1,1,2,2,2,2
"1712",100735,"research",4,2,2,2,4,5,3,2,2,5,4,3,2,2,3,1,2,3,2,2,4,5,3,3,5,5,1,3,4,4,4,2,2,2,4,4,4,5,3,2,3,3,3,2,3,4,4,2,4,3,5,4,4,3,2,2,4,2,3,3
"1713",100529,"research",4,2,3,5,2,5,2,4,2,2,4,3,4,3,4,3,4,4,3,3,4,4,4,3,4,3,2,3,2,4,4,2,2,4,4,3,2,4,4,2,4,3,3,3,3,3,3,4,4,2,3,2,1,2,1,4,3,3,4,4
"1714",100108,"research",4,2,4,1,1,2,5,2,4,1,5,3,4,1,3,1,4,2,2,2,2,2,5,1,2,4,4,2,5,1,5,2,2,5,5,4,4,4,4,1,3,4,5,1,4,3,3,2,5,1,1,4,4,2,2,2,2,4,2,2
"1715",100543,"research",4,2,4,1,1,4,5,1,4,2,4,4,3,2,2,2,3,4,2,5,2,4,2,2,4,3,3,4,2,2,2,2,2,5,2,4,4,5,3,1,2,2,5,2,4,2,2,4,3,2,3,2,4,2,2,3,2,2,2,1
"1716",100024,"research",4,2,4,5,4,4,2,2,5,5,2,2,1,3,4,2,4,4,2,5,4,4,2,3,4,1,2,1,5,5,3,2,4,5,4,3,4,3,2,4,1,4,5,3,4,2,4,4,4,1,2,2,2,4,4,5,2,3,4,2
"1717",100092,"research",4,2,5,2,4,5,4,2,3,4,4,2,3,2,3,2,4,4,1,3,4,4,4,3,3,4,3,1,2,2,4,3,4,2,4,4,4,3,4,3,2,3,4,3,3,4,4,2,4,4,5,2,2,2,4,2,4,2,3,2
"1718",100433,"research",4,3,1,3,2,4,4,4,3,2,4,3,2,2,2,2,4,5,4,5,3,4,3,2,3,3,2,4,2,3,3,2,3,4,4,3,4,4,4,3,2,4,2,3,4,3,4,4,3,3,4,2,4,2,3,3,4,3,2,3
"1719",100481,"research",4,3,2,1,3,4,4,4,4,2,4,2,2,2,3,2,2,4,1,4,4,3,4,2,4,2,4,4,4,4,4,2,4,2,4,5,4,2,2,2,4,4,5,3,4,3,5,2,5,4,4,2,2,2,5,2,1,4,2,1
"1720",100727,"research",4,3,2,2,1,4,3,3,3,5,4,2,2,3,2,2,3,4,1,3,4,4,2,2,4,4,2,1,3,4,3,3,3,1,3,4,4,5,3,2,4,2,5,3,5,4,5,3,3,2,5,2,4,2,1,2,2,2,2,3
"1721",100226,"research",4,3,2,2,2,4,4,4,3,2,3,2,3,4,4,3,2,4,2,3,3,4,4,2,4,4,4,3,3,2,3,2,2,4,3,4,2,2,3,3,2,3,4,2,4,2,4,3,3,2,4,3,2,4,2,2,4,3,2,2
"1722",100194,"research",4,3,2,4,4,4,4,4,2,4,4,2,2,4,2,4,2,5,2,2,4,4,4,2,2,2,2,3,4,4,2,2,3,3,4,3,2,2,2,2,4,2,4,2,3,4,3,3,4,3,3,2,2,2,4,2,4,3,2,4
"1723",217146,"applicant",4,3,3,4,2,4,2,4,4,4,3,2,3,2,3,4,3,3,2,3,3,4,3,2,4,2,2,2,2,3,4,2,2,2,3,3,4,4,3,2,3,3,2,2,4,3,3,2,3,2,4,2,4,2,1,4,4,2,2,5
"1724",217596,"applicant",4,3,4,1,1,2,4,2,2,2,4,4,2,1,2,2,4,4,4,2,4,4,4,1,4,4,3,4,3,3,4,2,2,4,4,4,4,5,3,1,4,4,4,2,2,4,2,2,4,3,2,4,2,1,1,2,2,2,2,2
"1725",217692,"applicant",4,3,4,1,1,4,3,2,4,2,4,4,1,2,2,2,4,5,4,2,4,4,4,2,4,4,2,3,3,5,3,2,2,3,4,3,4,5,4,1,3,2,5,2,4,2,2,2,5,2,2,3,3,1,1,2,2,2,2,2
"1726",217617,"applicant",4,3,4,2,1,3,5,2,3,2,5,3,1,1,1,2,3,5,3,3,4,5,5,1,4,5,3,3,2,4,4,1,1,5,3,4,5,5,3,1,4,4,4,2,5,4,3,2,3,2,1,4,1,1,1,1,3,2,1,1
"1727",100607,"research",4,4,1,1,4,5,5,3,3,4,4,4,1,3,3,3,2,5,3,4,5,5,4,1,2,4,1,4,4,5,2,3,3,2,3,5,1,3,2,1,1,2,5,3,4,1,3,4,5,1,5,3,4,2,3,1,1,3,5,1
"1728",101062,"research",4,4,1,4,5,2,5,2,2,1,4,2,1,2,2,2,1,5,4,4,2,4,4,1,2,3,4,4,2,2,4,2,2,4,4,3,4,2,4,1,4,4,1,4,2,2,3,4,4,3,4,3,4,1,4,1,4,4,2,5
"1729",217379,"applicant",4,4,1,2,1,3,3,2,3,2,5,4,2,2,1,1,4,5,3,3,4,4,5,1,4,2,4,5,2,4,4,3,1,4,4,4,4,5,3,1,3,3,4,1,3,3,2,2,4,3,2,4,2,2,1,2,3,2,2,1
"1730",100432,"research",4,4,1,2,2,5,2,4,2,4,4,2,1,4,4,2,1,3,3,4,5,3,3,4,4,2,1,1,3,5,1,2,3,5,4,4,1,4,3,2,3,4,2,2,4,4,5,3,3,3,1,1,5,2,1,4,5,4,2,4
"1731",101467,"research",4,4,1,1,3,5,1,1,1,1,5,4,1,1,1,1,1,5,5,4,5,5,4,1,3,5,1,5,3,3,3,1,1,2,2,5,5,5,2,2,4,5,5,5,5,1,3,2,5,3,3,4,1,1,3,1,1,2,1,1
"1732",101127,"research",4,4,2,4,1,4,4,2,3,5,4,2,4,4,3,2,2,2,2,2,3,5,4,2,4,5,3,2,2,2,3,2,3,2,5,2,4,5,2,2,4,2,1,4,4,4,1,2,2,2,2,3,2,4,2,2,4,1,4,2
"1733",100103,"research",4,4,2,2,2,2,5,3,2,2,4,4,4,2,2,2,2,2,4,3,2,4,4,2,2,5,3,4,2,4,4,2,1,4,4,4,2,3,4,4,4,4,5,2,4,4,2,4,5,2,2,4,2,4,2,1,2,2,4,1
"1734",101511,"research",4,4,2,4,1,5,4,4,2,2,5,3,1,2,2,2,3,4,3,3,4,4,4,1,2,2,3,4,3,4,3,3,2,4,3,4,3,4,3,1,2,4,4,2,4,2,2,4,4,2,2,3,2,2,2,2,4,2,2,2
"1735",100310,"research",4,4,2,4,4,4,2,3,4,3,3,3,2,3,3,2,3,4,3,4,3,4,3,3,4,2,2,2,3,3,2,2,3,4,4,3,4,3,3,2,3,3,3,3,3,2,2,2,4,2,3,2,2,2,2,2,3,2,3,2
"1736",100549,"research",4,4,2,4,2,5,2,2,4,3,3,3,3,2,1,2,2,4,2,4,4,3,4,1,3,2,2,2,4,3,3,3,2,3,2,3,3,4,2,3,2,3,4,2,4,2,4,3,2,1,3,1,2,2,2,3,3,2,2,2
"1737",100587,"research",4,4,2,1,1,3,4,3,3,2,5,3,1,2,2,2,3,5,3,1,4,3,4,2,3,3,3,4,4,4,4,2,4,3,3,4,4,5,2,1,4,3,3,3,2,2,3,2,4,3,3,5,3,1,1,2,3,3,2,3
"1738",100266,"research",4,4,2,1,2,2,5,3,2,1,4,2,2,3,4,2,3,4,4,4,2,4,5,2,2,4,4,5,5,3,2,2,2,4,2,4,4,4,1,2,3,4,4,3,3,1,2,4,4,4,1,2,1,2,4,2,4,2,2,2
"1739",100229,"research",4,4,2,1,4,2,4,2,4,2,2,4,2,2,2,2,2,4,2,2,2,4,4,2,4,5,3,2,2,4,2,2,2,2,4,4,4,4,3,2,2,4,5,2,4,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2
"1740",100682,"research",4,4,2,2,1,4,4,1,2,2,5,2,3,1,2,2,3,5,2,4,2,5,4,1,4,5,2,4,2,2,4,2,1,4,5,5,4,4,5,1,2,4,4,1,4,2,1,2,4,1,2,4,1,1,1,1,4,1,2,4
"1741",216632,"applicant",4,4,2,2,2,3,4,2,2,2,5,2,2,2,2,2,2,5,4,2,2,3,4,2,2,4,3,3,2,4,3,2,2,3,3,4,3,3,3,2,2,4,4,2,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2
"1742",100477,"research",4,4,2,2,2,4,2,2,4,2,5,4,2,2,2,2,2,5,2,2,2,4,5,2,2,4,2,2,4,4,4,2,4,3,3,4,2,4,4,2,4,4,5,2,5,2,4,2,4,2,2,2,2,4,1,2,2,2,2,4
"1743",100026,"research",4,4,2,2,2,4,4,3,3,3,4,4,2,3,2,2,2,4,2,4,3,4,3,2,4,4,2,2,4,4,2,2,2,3,4,4,4,4,2,2,3,2,5,2,2,3,3,3,5,2,3,4,2,2,1,2,2,1,2,2
"1744",214702,"applicant",4,4,2,2,2,4,2,3,4,4,4,2,2,1,3,3,3,5,3,4,4,4,4,2,4,3,3,2,2,4,3,2,3,3,4,4,4,3,3,2,4,3,2,3,4,3,2,3,3,2,3,3,2,2,3,4,4,2,4,2
"1745",100537,"research",4,4,2,2,2,4,4,4,2,3,4,4,2,2,2,2,4,4,2,4,3,4,4,2,4,2,4,4,3,4,3,2,2,4,4,4,4,5,3,2,4,3,4,2,4,2,2,4,4,4,2,2,2,2,1,4,4,2,2,3
"1746",100571,"research",4,4,2,2,2,4,4,4,3,2,2,4,2,2,2,2,2,4,2,4,4,4,4,2,2,4,2,2,2,2,4,2,2,4,4,4,4,4,4,2,2,4,4,2,4,2,4,4,4,2,4,2,2,2,1,2,2,3,2,2
"1747",215195,"applicant",4,4,2,2,2,4,4,3,2,2,4,2,2,2,3,3,3,5,4,2,4,3,4,2,3,3,3,4,3,3,4,3,2,4,4,3,3,4,3,2,4,4,2,3,3,4,4,3,3,3,2,4,1,2,2,3,4,2,3,4
"1748",218377,"applicant",4,4,2,2,2,4,4,2,4,2,3,3,2,2,2,2,3,3,3,2,3,4,4,2,3,3,3,3,2,3,3,3,2,4,3,4,4,4,3,2,4,4,4,3,2,3,3,3,3,3,2,3,2,2,2,2,3,3,3,2
"1749",101237,"research",4,4,2,2,3,4,4,3,2,4,4,3,3,2,2,3,3,4,3,3,4,4,4,3,4,4,3,2,3,2,4,3,2,2,4,3,4,3,4,2,3,4,4,3,2,3,4,4,4,3,2,4,2,4,4,3,2,3,3,3
"1750",100445,"research",4,4,2,2,4,4,3,4,4,3,4,3,2,3,3,2,2,5,2,3,4,4,4,2,4,4,3,3,4,5,3,2,2,2,3,4,4,4,4,2,4,2,4,2,3,3,4,2,4,3,2,3,2,2,4,2,3,2,3,3
"1751",101020,"research",4,4,2,3,5,2,5,5,1,1,5,2,1,2,1,2,4,5,4,2,5,5,4,1,5,4,3,4,4,5,3,1,2,4,3,3,4,3,2,1,4,2,2,2,3,1,1,3,5,4,3,2,1,1,5,4,4,1,1,4
"1752",100635,"research",4,4,2,4,1,3,3,2,3,2,4,4,2,2,2,2,3,4,2,3,4,4,4,2,4,4,2,3,3,4,4,2,3,4,3,3,4,4,3,2,4,3,3,2,3,4,3,3,3,2,4,2,2,2,2,4,3,2,2,4
"1753",216258,"applicant",4,4,2,4,1,4,3,2,2,1,4,3,2,2,2,1,2,4,2,2,4,4,4,1,5,2,3,2,2,3,4,2,3,3,3,4,4,5,3,2,3,3,2,1,2,2,2,2,3,4,3,5,2,2,1,2,2,2,2,2
"1754",215601,"applicant",4,4,2,4,2,4,4,4,3,4,4,4,2,2,2,2,2,4,2,2,4,4,4,2,4,4,2,2,2,2,2,2,2,3,2,4,4,5,3,1,2,2,2,1,4,2,2,2,2,2,2,4,2,2,1,2,4,2,2,3
"1755",100804,"research",4,4,2,5,3,4,4,4,4,1,4,4,1,1,2,2,2,4,4,4,2,4,4,1,3,2,2,4,4,4,4,4,3,4,3,2,2,4,4,2,4,3,2,2,4,2,4,2,4,4,4,4,2,2,2,3,5,2,2,5
